TODO,LOC,TODO/LOC,FILE
1,160,0.62%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/pkg/AvailablePortDatabase.cpp">Userland/Utilities/pkg/AvailablePortDatabase.cpp</a>
1,131,0.76%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/runc/main.cpp">Userland/Utilities/runc/main.cpp</a>
1,118,0.85%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/test-bindtodevice.cpp">Userland/Utilities/test-bindtodevice.cpp</a>
1,42,2.38%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/uptime.cpp">Userland/Utilities/uptime.cpp</a>
1,72,1.39%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/animation.cpp">Userland/Utilities/animation.cpp</a>
3,246,1.22%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/tar.cpp">Userland/Utilities/tar.cpp</a>
2,128,1.56%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/ifconfig.cpp">Userland/Utilities/ifconfig.cpp</a>
1,68,1.47%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/bt.cpp">Userland/Utilities/bt.cpp</a>
1,121,0.83%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/test-fuzz.cpp">Userland/Utilities/test-fuzz.cpp</a>
1,236,0.42%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/tail.cpp">Userland/Utilities/tail.cpp</a>
2,299,0.67%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/image.cpp">Userland/Utilities/image.cpp</a>
1,130,0.77%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/test-imap.cpp">Userland/Utilities/test-imap.cpp</a>
1,238,0.42%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/pdf.cpp">Userland/Utilities/pdf.cpp</a>
1,91,1.10%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/man.cpp">Userland/Utilities/man.cpp</a>
5,344,1.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/pro.cpp">Userland/Utilities/pro.cpp</a>
1,278,0.36%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/nc.cpp">Userland/Utilities/nc.cpp</a>
1,35,2.86%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/fdtdump.cpp">Userland/Utilities/fdtdump.cpp</a>
1,171,0.58%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/unzip.cpp">Userland/Utilities/unzip.cpp</a>
2,198,1.01%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/cal.cpp">Userland/Utilities/cal.cpp</a>
1,50,2.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/network-settings.cpp">Userland/Utilities/network-settings.cpp</a>
2,156,1.28%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/aconv.cpp">Userland/Utilities/aconv.cpp</a>
2,714,0.28%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/js.cpp">Userland/Utilities/js.cpp</a>
2,532,0.38%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/mkfs.fat.cpp">Userland/Utilities/mkfs.fat.cpp</a>
1,173,0.58%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/lspci.cpp">Userland/Utilities/lspci.cpp</a>
2,309,0.65%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/xxd.cpp">Userland/Utilities/xxd.cpp</a>
4,844,0.47%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/sed.cpp">Userland/Utilities/sed.cpp</a>
2,510,0.39%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/icc.cpp">Userland/Utilities/icc.cpp</a>
2,195,1.03%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/file.cpp">Userland/Utilities/file.cpp</a>
1,556,0.18%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/stty.cpp">Userland/Utilities/stty.cpp</a>
7,155,4.52%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/functrace.cpp">Userland/Utilities/functrace.cpp</a>
1,129,0.78%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/cp.cpp">Userland/Utilities/cp.cpp</a>
12,750,1.60%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/wasm.cpp">Userland/Utilities/wasm.cpp</a>
9,592,1.52%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/headless-browser.cpp">Userland/Utilities/headless-browser.cpp</a>
1,182,0.55%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/disasm.cpp">Userland/Utilities/disasm.cpp</a>
4,375,1.07%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/markdown-check.cpp">Userland/Utilities/markdown-check.cpp</a>
2,529,0.38%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/less.cpp">Userland/Utilities/less.cpp</a>
3,359,0.84%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/run-tests.cpp">Userland/Utilities/run-tests.cpp</a>
1,241,0.41%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/cut.cpp">Userland/Utilities/cut.cpp</a>
2,261,0.77%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/ntpquery.cpp">Userland/Utilities/ntpquery.cpp</a>
24,888,2.70%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/strace.cpp">Userland/Utilities/strace.cpp</a>
4,632,0.63%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/readelf.cpp">Userland/Utilities/readelf.cpp</a>
1,223,0.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/init.cpp">Userland/Utilities/init.cpp</a>
1,61,1.64%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/date.cpp">Userland/Utilities/date.cpp</a>
1,24,4.17%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/copy_mount.cpp">Userland/Utilities/copy_mount.cpp</a>
1,106,0.94%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Utilities/pmemdump.cpp">Userland/Utilities/pmemdump.cpp</a>
2,208,0.96%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/SpiceAgent/SpiceAgent.cpp">Userland/Services/SpiceAgent/SpiceAgent.cpp</a>
1,58,1.72%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/SpiceAgent/FileTransferOperation.cpp">Userland/Services/SpiceAgent/FileTransferOperation.cpp</a>
2,224,0.89%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/SpiceAgent/Message.cpp">Userland/Services/SpiceAgent/Message.cpp</a>
2,327,0.61%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/DHCPClient/DHCPv4Client.cpp">Userland/Services/DHCPClient/DHCPv4Client.cpp</a>
10,179,5.59%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/Taskbar/ClockWidget.cpp">Userland/Services/Taskbar/ClockWidget.cpp</a>
3,399,0.75%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/Taskbar/TaskbarWindow.cpp">Userland/Services/Taskbar/TaskbarWindow.cpp</a>
1,223,0.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/Taskbar/main.cpp">Userland/Services/Taskbar/main.cpp</a>
3,401,0.75%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/Taskbar/QuickLaunchWidget.cpp">Userland/Services/Taskbar/QuickLaunchWidget.cpp</a>
3,95,3.16%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/Taskbar/ShutdownDialog.cpp">Userland/Services/Taskbar/ShutdownDialog.cpp</a>
1,112,0.89%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebDriver/Session.cpp">Userland/Services/WebDriver/Session.cpp</a>
14,436,3.21%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebDriver/Client.cpp">Userland/Services/WebDriver/Client.cpp</a>
1,84,1.19%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebDriver/main.cpp">Userland/Services/WebDriver/main.cpp</a>
3,88,3.41%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/NetworkServer/main.cpp">Userland/Services/NetworkServer/main.cpp</a>
1,31,3.23%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/LoginServer/LoginWindow.h">Userland/Services/LoginServer/LoginWindow.h</a>
1,69,1.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/AudioServer/Mixer.h">Userland/Services/AudioServer/Mixer.h</a>
3,162,1.85%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/AudioServer/Mixer.cpp">Userland/Services/AudioServer/Mixer.cpp</a>
1,89,1.12%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/AudioServer/ClientAudioStream.cpp">Userland/Services/AudioServer/ClientAudioStream.cpp</a>
5,202,2.48%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/DeviceMapper/DeviceEventLoop.cpp">Userland/Services/DeviceMapper/DeviceEventLoop.cpp</a>
5,286,1.75%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/LookupServer/LookupServer.cpp">Userland/Services/LookupServer/LookupServer.cpp</a>
2,156,1.28%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/LookupServer/MulticastDNS.cpp">Userland/Services/LookupServer/MulticastDNS.cpp</a>
1,81,1.23%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebWorker/PageHost.cpp">Userland/Services/WebWorker/PageHost.cpp</a>
4,57,7.02%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebWorker/ConnectionFromClient.cpp">Userland/Services/WebWorker/ConnectionFromClient.cpp</a>
29,110,26.36%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebWorker/DedicatedWorkerHost.cpp">Userland/Services/WebWorker/DedicatedWorkerHost.cpp</a>
1,39,2.56%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebWorker/ConnectionFromClient.h">Userland/Services/WebWorker/ConnectionFromClient.h</a>
1,39,2.56%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/Clipboard/ConnectionFromClient.cpp">Userland/Services/Clipboard/ConnectionFromClient.cpp</a>
5,322,1.55%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebServer/Client.cpp">Userland/Services/WebServer/Client.cpp</a>
2,89,2.25%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebServer/main.cpp">Userland/Services/WebServer/main.cpp</a>
2,294,0.68%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/SystemServer/Service.cpp">Userland/Services/SystemServer/Service.cpp</a>
1,43,2.33%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/ChessEngine/MCTSTree.h">Userland/Services/ChessEngine/MCTSTree.h</a>
3,65,4.62%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/ChessEngine/ChessEngine.cpp">Userland/Services/ChessEngine/ChessEngine.cpp</a>
3,130,2.31%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/NotificationServer/NotificationWindow.cpp">Userland/Services/NotificationServer/NotificationWindow.cpp</a>
11,121,9.09%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/FileSystemAccessServer/ConnectionFromClient.cpp">Userland/Services/FileSystemAccessServer/ConnectionFromClient.cpp</a>
1,318,0.31%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/RequestServer/ConnectionCache.h">Userland/Services/RequestServer/ConnectionCache.h</a>
1,145,0.69%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/RequestServer/ConnectionCache.cpp">Userland/Services/RequestServer/ConnectionCache.cpp</a>
1,364,0.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/RequestServer/ConnectionFromClient.cpp">Userland/Services/RequestServer/ConnectionFromClient.cpp</a>
1,46,2.17%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/RequestServer/Request.h">Userland/Services/RequestServer/Request.h</a>
2,44,4.55%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/RequestServer/main.cpp">Userland/Services/RequestServer/main.cpp</a>
11,1419,0.78%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/Compositor.cpp">Userland/Services/WindowServer/Compositor.cpp</a>
10,1002,1.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/Window.cpp">Userland/Services/WindowServer/Window.cpp</a>
1,68,1.47%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/ScreenLayout.h">Userland/Services/WindowServer/ScreenLayout.h</a>
10,2045,0.49%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/WindowManager.cpp">Userland/Services/WindowServer/WindowManager.cpp</a>
3,249,1.20%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/WindowSwitcher.cpp">Userland/Services/WindowServer/WindowSwitcher.cpp</a>
1,71,1.41%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/Menubar.h">Userland/Services/WindowServer/Menubar.h</a>
14,1261,1.11%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/ConnectionFromClient.cpp">Userland/Services/WindowServer/ConnectionFromClient.cpp</a>
2,155,1.29%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/WMConnectionFromClient.cpp">Userland/Services/WindowServer/WMConnectionFromClient.cpp</a>
2,498,0.40%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/Screen.cpp">Userland/Services/WindowServer/Screen.cpp</a>
1,484,0.21%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/WindowManager.h">Userland/Services/WindowServer/WindowManager.h</a>
3,374,0.80%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/Overlays.cpp">Userland/Services/WindowServer/Overlays.cpp</a>
1,347,0.29%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/MenuManager.cpp">Userland/Services/WindowServer/MenuManager.cpp</a>
1,151,0.66%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/AppletManager.cpp">Userland/Services/WindowServer/AppletManager.cpp</a>
1,83,1.20%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/MultiScaleBitmaps.cpp">Userland/Services/WindowServer/MultiScaleBitmaps.cpp</a>
2,131,1.53%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/main.cpp">Userland/Services/WindowServer/main.cpp</a>
1,19,5.26%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/Menubar.cpp">Userland/Services/WindowServer/Menubar.cpp</a>
4,836,0.48%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/WindowFrame.cpp">Userland/Services/WindowServer/WindowFrame.cpp</a>
5,82,6.10%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WindowServer/KeymapSwitcher.cpp">Userland/Services/WindowServer/KeymapSwitcher.cpp</a>
5,295,1.69%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/ConfigServer/ConnectionFromClient.cpp">Userland/Services/ConfigServer/ConnectionFromClient.cpp</a>
6,303,1.98%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/FileOperation/main.cpp">Userland/Services/FileOperation/main.cpp</a>
1,38,2.63%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebContent/PageHost.cpp">Userland/Services/WebContent/PageHost.cpp</a>
20,947,2.11%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebContent/ConnectionFromClient.cpp">Userland/Services/WebContent/ConnectionFromClient.cpp</a>
2,42,4.76%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebContent/ImageCodecPluginSerenity.cpp">Userland/Services/WebContent/ImageCodecPluginSerenity.cpp</a>
6,578,1.04%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebContent/PageClient.cpp">Userland/Services/WebContent/PageClient.cpp</a>
5,165,3.03%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebContent/WebContentConsoleClient.cpp">Userland/Services/WebContent/WebContentConsoleClient.cpp</a>
67,1033,6.49%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/WebContent/WebDriverConnection.cpp">Userland/Services/WebContent/WebDriverConnection.cpp</a>
1,91,1.10%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Services/SQLServer/ConnectionFromClient.cpp">Userland/Services/SQLServer/ConnectionFromClient.cpp</a>
1,184,0.54%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/DynamicLoader/main.cpp">Userland/DynamicLoader/main.cpp</a>
4,202,1.98%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Applets/ClipboardHistory/ClipboardHistoryModel.cpp">Userland/Applets/ClipboardHistory/ClipboardHistoryModel.cpp</a>
1,141,0.71%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibDiff/Hunks.cpp">Userland/Libraries/LibDiff/Hunks.cpp</a>
2,97,2.06%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibPartition/GUIDPartitionTable.cpp">Userland/Libraries/LibPartition/GUIDPartitionTable.cpp</a>
5,107,4.67%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibPartition/MBRPartitionTable.cpp">Userland/Libraries/LibPartition/MBRPartitionTable.cpp</a>
2,57,3.51%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibPartition/EBRPartitionTable.cpp">Userland/Libraries/LibPartition/EBRPartitionTable.cpp</a>
1,82,1.22%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGemini/Line.cpp">Userland/Libraries/LibGemini/Line.cpp</a>
3,235,1.28%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibGemini/Job.cpp">Userland/Libraries/LibGemini/Job.cpp</a>
1,128,0.78%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCoredump/Backtrace.cpp">Userland/Libraries/LibCoredump/Backtrace.cpp</a>
3,299,1.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibCoredump/Reader.cpp">Userland/Libraries/LibCoredump/Reader.cpp</a>
12,531,2.26%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWebSocket/WebSocket.cpp">Userland/Libraries/LibWebSocket/WebSocket.cpp</a>
2,34,5.88%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibWebSocket/Message.h">Userland/Libraries/LibWebSocket/Message.h</a>
2,49,4.08%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibSoftGPU/Buffer/FrameBuffer.h">Userland/Libraries/LibSoftGPU/Buffer/FrameBuffer.h</a>
1,12,8.33%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibSoftGPU/ShaderCompiler.cpp">Userland/Libraries/LibSoftGPU/ShaderCompiler.cpp</a>
